"Order","Kingdom","Genus","Species","Class","Phylum","Family"
"Myrtales","Plantae","Tanibouca",NA,"Magnoliopsida","Streptophyta","Combretaceae"
"Myrtales","Plantae","Dicrananthera",NA,"Magnoliopsida","Streptophyta","Melastomataceae"
"Lamiales","Plantae","Melonura",NA,"Magnoliopsida","Streptophyta","Lentibulariaceae"
"Lamiales","Plantae","Plesisa",NA,"Magnoliopsida","Streptophyta","Lentibulariaceae"
"Lamiales","Plantae","Xananthes",NA,"Magnoliopsida","Streptophyta","Lentibulariaceae"
"Caryophyllales","Plantae","Hertrichocereus",NA,"Magnoliopsida","Streptophyta","Cactaceae"
"Solanales","Plantae","Succuta",NA,"Magnoliopsida","Streptophyta","Convolvulaceae"
"Myrtales","Plantae","Sphanellopsis",NA,"Magnoliopsida","Streptophyta","Melastomataceae"
"Malpighiales","Plantae","Omalanthus",NA,"Magnoliopsida","Streptophyta","Euphorbiaceae"
"Brassicales","Plantae","Pringlea",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Sapindales","Plantae","Pistacia",NA,"Magnoliopsida","Streptophyta","Sapindaceae"
"Asterales","Plantae","Havardia",NA,"Magnoliopsida","Streptophyta","Asteraceae"
"Asterales","Plantae","Chrusanthemum",NA,"Magnoliopsida","Streptophyta","Asteraceae"
"Malpighiales","Plantae","Roraimanthus",NA,"Magnoliopsida","Streptophyta","Ochnaceae"
"Caryophyllales","Plantae","Ihlenfeldtia",NA,"Magnoliopsida","Streptophyta","Aizoaceae"
"Asterales","Plantae","Decaneuron",NA,"Magnoliopsida","Streptophyta","Asteraceae"
"Gentianales","Plantae","Ziziphus",NA,"Magnoliopsida","Streptophyta","Loganiaceae"
"Gentianales","Plantae","Narda",NA,"Magnoliopsida","Streptophyta","Loganiaceae"
"Boraginales","Plantae","Ptilocalyx",NA,"Magnoliopsida","Streptophyta","Boraginaceae"
"Celastrales","Plantae","Platypterocarpus",NA,"Magnoliopsida","Streptophyta","Celastraceae"
"Ericales","Plantae","Octogonia",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Ranunculales","Plantae","Ilex",NA,"Magnoliopsida","Streptophyta","Berberidaceae"
"Ericales","Plantae","Thamnium",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Ericales","Plantae","Pachycalyx",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Ericales","Plantae","Plagiostemon",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Ericales","Plantae","Omphalocaryon",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Ericales","Plantae","Tristemon",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Apiales","Plantae","Spongiosyndesmus",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Gentianales","Plantae","Leachia",NA,"Magnoliopsida","Streptophyta","Apocynaceae"
"Ericales","Plantae","Sclerozus",NA,"Magnoliopsida","Streptophyta","Sapotaceae"
"Lamiales","Plantae","Lindauea",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Malpighiales","Plantae","Lonchostephus",NA,"Magnoliopsida","Streptophyta","Podostemaceae"
"Malvales","Plantae","Lethedon",NA,"Magnoliopsida","Streptophyta","Thymelaeaceae"
"Polypodiales","Plantae","Lomariopsis",NA,"Polypodiopsida","Streptophyta","Polypodiaceae"
"Brassicales","Plantae","Physorhynchus",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Brassicales","Plantae","Zerdana",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Lamiales","Plantae","Lenbrassia",NA,"Magnoliopsida","Streptophyta","Gesneriaceae"
"Celastrales","Plantae","Peripterygia",NA,"Magnoliopsida","Streptophyta","Celastraceae"
"Saxifragales","Plantae","Kungia",NA,"Magnoliopsida","Streptophyta","Crassulaceae"
"Myrtales","Plantae","Leiostegia",NA,"Magnoliopsida","Streptophyta","Melastomataceae"
"Ranunculales","Plantae","Husemannia",NA,"Magnoliopsida","Streptophyta","Menispermaceae"
"Sapindales","Plantae","Icica",NA,"Magnoliopsida","Streptophyta","Anacardiaceae"
"Dilleniales","Plantae","Trimorphandra",NA,"Magnoliopsida","Streptophyta","Dilleniaceae"
"Dilleniales","Plantae","Trisemma",NA,"Magnoliopsida","Streptophyta","Dilleniaceae"
"Saxifragales","Plantae","Ohbaea",NA,"Magnoliopsida","Streptophyta","Crassulaceae"
"Gleicheniales","Plantae","Stromatopteris",NA,"Polypodiopsida","Streptophyta","Gleicheniaceae"
"Asparagales","Plantae","Phajus",NA,"Magnoliopsida","Streptophyta","Orchidaceae"
"Caryophyllales","Plantae","Phemeranthus",NA,"Magnoliopsida","Streptophyta","Talinaceae"
"Myrtales","Plantae","Cephalomedinilla",NA,"Magnoliopsida","Streptophyta","Melastomataceae"
"Sapindales","Plantae","Picrasma",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Saxifragales","Plantae","Tanakea",NA,"Magnoliopsida","Streptophyta","Saxifragaceae"
"Sapindales","Plantae","Merrillia",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Brassicales","Plantae","Pseudobraya",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Fabales","Plantae","Fusanus",NA,"Magnoliopsida","Streptophyta","Fabaceae"
"Caryophyllales","Plantae","Hymenella",NA,"Magnoliopsida","Streptophyta","Caryophyllaceae"
"Zygophyllales","Plantae","Sericodes",NA,"Magnoliopsida","Streptophyta","Zygophyllaceae"
"Aquifoliales","Plantae","Pileostegia",NA,"Magnoliopsida","Streptophyta","Aquifoliaceae"
"Laurales","Plantae","Macrotorus",NA,"Magnoliopsida","Streptophyta","Monimiaceae"
"Brassicales","Plantae","Koelzia",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Caryophyllales","Plantae","Neohenricia",NA,"Magnoliopsida","Streptophyta","Aizoaceae"
"Malvales","Plantae","Nayariophyton",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Polypodiales","Plantae","Tectaridium",NA,"Polypodiopsida","Streptophyta","Tectariaceae"
"Brassicales","Plantae","Orthorrhiza",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Brassicales","Plantae","Oreoloma",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Polypodiales","Plantae","Athyrium",NA,"Polypodiopsida","Streptophyta","Tectariaceae"
"Brassicales","Plantae","Pycnoplinthopsis",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Fabales","Plantae","Normandiodendron",NA,"Magnoliopsida","Streptophyta","Fabaceae"
"Malpighiales","Plantae","Tricomaria",NA,"Magnoliopsida","Streptophyta","Malpighiaceae"
"Rosales","Plantae","Lepargyrea",NA,"Magnoliopsida","Streptophyta","Elaeagnaceae"
"Lamiales","Plantae","Stemotria",NA,"Magnoliopsida","Streptophyta","Calceolariaceae"
"Lamiales","Plantae","Tetraulacium",NA,"Magnoliopsida","Streptophyta","Plantaginaceae"
"Lamiales","Plantae","Silviella",NA,"Magnoliopsida","Streptophyta","Orobanchaceae"
"Malvales","Plantae","Pentaglottis",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Malvales","Plantae","Hypericum",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Caryophyllales","Plantae","Litanum",NA,"Magnoliopsida","Streptophyta","Montiaceae"
"Gentianales","Plantae","Nautophylla",NA,"Magnoliopsida","Streptophyta","Loganiaceae"
"Caryophyllales","Plantae","Pterogonum",NA,"Magnoliopsida","Streptophyta","Polygonaceae"
"Caryophyllales","Plantae","Montelia",NA,"Magnoliopsida","Streptophyta","Amaranthaceae"
"Caryophyllales","Plantae","Lepidocoryphantha",NA,"Magnoliopsida","Streptophyta","Cactaceae"
"Brassicales","Plantae","Sphaerotorrhiza",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Boraginales","Plantae","Stegnocarpus",NA,"Magnoliopsida","Streptophyta","Boraginaceae"
"Boraginales","Plantae","Pentalophus",NA,"Magnoliopsida","Streptophyta","Boraginaceae"
"Lamiales","Plantae","Pogostoma",NA,"Magnoliopsida","Streptophyta","Scrophulariaceae"
"Lamiales","Plantae","Salutiaea",NA,"Magnoliopsida","Streptophyta","Gesneriaceae"
"Fabales","Plantae","Cupulanthus",NA,"Magnoliopsida","Streptophyta","Fabaceae"
"Lamiales","Plantae","Koernickia",NA,"Magnoliopsida","Streptophyta","Gesneriaceae"
"Proteales","Plantae","Manglesia",NA,"Magnoliopsida","Streptophyta","Proteaceae"
"Celastrales","Plantae","Orthosphenia",NA,"Magnoliopsida","Streptophyta","Celastraceae"
"Sapindales","Plantae","Rhadinothamnus",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Asparagales","Plantae","Anatis",NA,"Magnoliopsida","Streptophyta","Asparagaceae"
"Malvales","Plantae","Glossospermum",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Sapindales","Plantae","Malacocarpus",NA,"Magnoliopsida","Streptophyta","Nitrariaceae"
"Gentianales","Plantae","Ancylobotrys",NA,"Magnoliopsida","Streptophyta","Apocynaceae"
"Malpighiales","Plantae","Vaselia",NA,"Magnoliopsida","Streptophyta","Ochnaceae"
"Rosales","Plantae","Laurea",NA,"Magnoliopsida","Streptophyta","Moraceae"
"Rosales","Plantae","Uleodendron",NA,"Magnoliopsida","Streptophyta","Moraceae"
"Malvales","Plantae","Methorium",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Malvales","Plantae","Nisoralis",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Malpighiales","Plantae","Wolkensteinia",NA,"Magnoliopsida","Streptophyta","Ochnaceae"
"Poales","Plantae","Gymnothrix",NA,"Magnoliopsida","Streptophyta","Poaceae"
"Piperales","Plantae","Nematanthera",NA,"Magnoliopsida","Streptophyta","Piperaceae"
"Schizaeales","Plantae","Colina",NA,"Polypodiopsida","Streptophyta","Anemiaceae"
"Malpighiales","Plantae","Peremis",NA,"Magnoliopsida","Streptophyta","Passifloraceae"
"Malpighiales","Plantae","Pericodia",NA,"Magnoliopsida","Streptophyta","Passifloraceae"
"Caryophyllales","Plantae","Limnalsine",NA,"Magnoliopsida","Streptophyta","Montiaceae"
"Malpighiales","Plantae","Madagasikaria",NA,"Magnoliopsida","Streptophyta","Malpighiaceae"
"Sapindales","Plantae","Juliania",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Malpighiales","Plantae","Rosanthus",NA,"Magnoliopsida","Streptophyta","Malpighiaceae"
"Laurales","Plantae","Siparuna",NA,"Magnoliopsida","Streptophyta","Monimiaceae"
"Malpighiales","Plantae","Argithamnia",NA,"Magnoliopsida","Streptophyta","Euphorbiaceae"
"Celastrales","Plantae","Sphaerodiscus",NA,"Magnoliopsida","Streptophyta","Celastraceae"
"Arecales","Plantae","Sargentia",NA,"Magnoliopsida","Streptophyta","Arecaceae"
"Piperales","Plantae","Lobbia",NA,"Magnoliopsida","Streptophyta","Aristolochiaceae"
"Piperales","Plantae","Dasyphonion",NA,"Magnoliopsida","Streptophyta","Aristolochiaceae"
"Piperales","Plantae","Pteriphis",NA,"Magnoliopsida","Streptophyta","Aristolochiaceae"
"Polypodiales","Plantae","Parablechnum",NA,"Polypodiopsida","Streptophyta","Blechnaceae"
"Polypodiales","Plantae","Distaxia",NA,"Polypodiopsida","Streptophyta","Blechnaceae"
"Polypodiales","Plantae","Anetium",NA,"Polypodiopsida","Streptophyta","Dryopteridaceae"
"Fabales","Plantae","Leucadendron",NA,"Magnoliopsida","Streptophyta","Fabaceae"
"Rosales","Plantae","Schychowskya",NA,"Magnoliopsida","Streptophyta","Urticaceae"
"Rosales","Plantae","Sarcomphalus",NA,"Magnoliopsida","Streptophyta","Cannabaceae"
"Caryophyllales","Plantae","Rimacactus",NA,"Magnoliopsida","Streptophyta","Cactaceae"
"Gentianales","Plantae","Hockinia",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Malpighiales","Plantae","Periblepharis",NA,"Magnoliopsida","Streptophyta","Ochnaceae"
"Malpighiales","Plantae","Hilairella",NA,"Magnoliopsida","Streptophyta","Ochnaceae"
"Proteales","Plantae","Toronia",NA,"Magnoliopsida","Streptophyta","Proteaceae"
"Santalales","Plantae","Martiella",NA,"Magnoliopsida","Streptophyta","Loranthaceae"
"Gentianales","Plantae","Aplopappus",NA,"Magnoliopsida","Streptophyta","Rubiaceae"
"Asterales","Plantae","Viquiera",NA,"Magnoliopsida","Streptophyta","Asteraceae"
"Myrtales","Plantae","Megacorax",NA,"Magnoliopsida","Streptophyta","Onagraceae"
"Cucurbitales","Plantae","Prasopepon",NA,"Magnoliopsida","Streptophyta","Cucurbitaceae"
"Caryophyllales","Plantae","Utahia",NA,"Magnoliopsida","Streptophyta","Cactaceae"
"Sapindales","Plantae","Lemonia",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Polypodiales","Plantae","Selliguea",NA,"Polypodiopsida","Streptophyta","Tectariaceae"
"Polypodiales","Plantae","Hemionitis",NA,"Polypodiopsida","Streptophyta","Tectariaceae"
"Polypodiales","Plantae","Campylogramma",NA,"Polypodiopsida","Streptophyta","Tectariaceae"
"Sapindales","Plantae","Theophrasta",NA,"Magnoliopsida","Streptophyta","Sapindaceae"
"Cucurbitales","Plantae","Acetosa",NA,"Magnoliopsida","Streptophyta","Begoniaceae"
"Polypodiales","Plantae","Luerssenia",NA,"Polypodiopsida","Streptophyta","Tectariaceae"
"Dilleniales","Plantae","Othlis",NA,"Magnoliopsida","Streptophyta","Dilleniaceae"
"Fagales","Plantae","Cyclopasania",NA,"Magnoliopsida","Streptophyta","Fagaceae"
"Polypodiales","Plantae","Caobangia",NA,"Polypodiopsida","Streptophyta","Polypodiaceae"
"Myrtales","Plantae","Hemifuchsia",NA,"Magnoliopsida","Streptophyta","Onagraceae"
"Myrtales","Plantae","Glossocentrum",NA,"Magnoliopsida","Streptophyta","Melastomataceae"
"Caryophyllales","Plantae","Talinum",NA,"Magnoliopsida","Streptophyta","Caryophyllaceae"
"Polypodiales","Plantae","Mohria",NA,"Polypodiopsida","Streptophyta","Pteridaceae"
"Cyatheales","Plantae","Spicanta",NA,"Polypodiopsida","Streptophyta","Plagiogyriaceae"
"Cyatheales","Plantae","Lomariopsis",NA,"Polypodiopsida","Streptophyta","Plagiogyriaceae"
"Fabales","Plantae","Brenaniodendron",NA,"Magnoliopsida","Streptophyta","Fabaceae"
"Myrtales","Plantae","Tricentrum",NA,"Magnoliopsida","Streptophyta","Melastomataceae"
"Ericales","Plantae","Pleiomeris",NA,"Magnoliopsida","Streptophyta","Primulaceae"
"Ericales","Plantae","Suttonia",NA,"Magnoliopsida","Streptophyta","Sapotaceae"
"Malpighiales","Plantae","Pentaria",NA,"Magnoliopsida","Streptophyta","Passifloraceae"
"Gentianales","Plantae","Urogentias",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Caryophyllales","Plantae","Porsildia",NA,"Magnoliopsida","Streptophyta","Caryophyllaceae"
"Malvales","Plantae","Makokoa",NA,"Magnoliopsida","Streptophyta","Thymelaeaceae"
"Lamiales","Plantae","Lampadaria",NA,"Magnoliopsida","Streptophyta","Gesneriaceae"
"Malpighiales","Plantae","Acrossanthus",NA,"Magnoliopsida","Streptophyta","Hypericaceae"
"Solanales","Plantae","Gaseranthus",NA,"Magnoliopsida","Streptophyta","Convolvulaceae"
"Ericales","Plantae","Stigmatococca",NA,"Magnoliopsida","Streptophyta","Primulaceae"
"Polypodiales","Plantae","Hemionanthes",NA,"Polypodiopsida","Streptophyta","Pteridaceae"
"Malpighiales","Plantae","Hybanthopsis",NA,"Magnoliopsida","Streptophyta","Violaceae"
"Fabales","Plantae","Leucocomphalos",NA,"Magnoliopsida","Streptophyta","Fabaceae"
"Magnoliales","Plantae","Mayna",NA,"Magnoliopsida","Streptophyta","Annonaceae"
"Malpighiales","Plantae","Juglans",NA,"Magnoliopsida","Streptophyta","Euphorbiaceae"
"Malvales","Plantae","Mateatia",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Polypodiales","Plantae","Luisma",NA,"Polypodiopsida","Streptophyta","Polypodiaceae"
"Caryophyllales","Plantae","Pediocactella",NA,"Magnoliopsida","Streptophyta","Cactaceae"
"Malvales","Plantae","Megatritheca",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Asparagales","Plantae","Diglyphis",NA,"Magnoliopsida","Streptophyta","Orchidaceae"
"Fabales","Plantae","Heteroflorum",NA,"Magnoliopsida","Streptophyta","Fabaceae"
"Ericales","Plantae","Petesiodes",NA,"Magnoliopsida","Streptophyta","Primulaceae"
"Cornales","Plantae","Xylopodia",NA,"Magnoliopsida","Streptophyta","Loasaceae"
"Asterales","Plantae","Pallasia",NA,"Magnoliopsida","Streptophyta","Asteraceae"
"Caryophyllales","Plantae","Lampetia",NA,"Magnoliopsida","Streptophyta","Molluginaceae"
"Ericales","Plantae","Ribesioides",NA,"Magnoliopsida","Streptophyta","Primulaceae"
"Asterales","Plantae","Elichrysum",NA,"Magnoliopsida","Streptophyta","Asteraceae"
"Caryophyllales","Plantae","Myriolepis",NA,"Magnoliopsida","Streptophyta","Plumbaginaceae"
"Malpighiales","Plantae","Amoana",NA,"Magnoliopsida","Streptophyta","Phyllanthaceae"
"Saxifragales","Plantae","Limnobotrya",NA,"Magnoliopsida","Streptophyta","Grossulariaceae"
"Gentianales","Plantae","Leucocraspedum",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Gentianales","Plantae","Tesseranthium",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Gentianales","Plantae","Tessaranthium",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Boraginales","Plantae","Triquiliopsis",NA,"Magnoliopsida","Streptophyta","Boraginaceae"
"Lamiales","Plantae","Pentstemonopsis",NA,"Magnoliopsida","Streptophyta","Plantaginaceae"
"Malvales","Plantae","Tropidococcus",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Gentianales","Plantae","Lepinema",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Gentianales","Plantae","Slevogtia",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Malpighiales","Plantae","Glochihion",NA,"Magnoliopsida","Streptophyta","Phyllanthaceae"
"Malpighiales","Plantae","Glochidium",NA,"Magnoliopsida","Streptophyta","Phyllanthaceae"
"Caryophyllales","Plantae","Sidotheca",NA,"Magnoliopsida","Streptophyta","Polygonaceae"
"Caryophyllales","Plantae","Johanneshowellia",NA,"Magnoliopsida","Streptophyta","Polygonaceae"
"Ericales","Plantae","Xerobotrys",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Gentianales","Plantae","Ixanthus",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Caryophyllales","Plantae","Trichuriella",NA,"Magnoliopsida","Streptophyta","Amaranthaceae"
"Caryophyllales","Plantae","Maierocactus",NA,"Magnoliopsida","Streptophyta","Cactaceae"
"Caryophyllales","Plantae","Haagea",NA,"Magnoliopsida","Streptophyta","Cactaceae"
"Santalales","Plantae","Olax",NA,"Magnoliopsida","Streptophyta","Schoepfiaceae"
"Malpighiales","Plantae","Rininus",NA,"Magnoliopsida","Streptophyta","Euphorbiaceae"
"Aquifoliales","Plantae","Vaccinium",NA,"Magnoliopsida","Streptophyta","Aquifoliaceae"
"Dipsacales","Plantae","Macrodiervilla",NA,"Magnoliopsida","Streptophyta","Caprifoliaceae"
"Dipsacales","Plantae","Weigelastrum",NA,"Magnoliopsida","Streptophyta","Caprifoliaceae"
"Caryophyllales","Plantae","Talinum",NA,"Magnoliopsida","Streptophyta","Didiereaceae"
"Malpighiales","Plantae","Hecaterium",NA,"Magnoliopsida","Streptophyta","Euphorbiaceae"
"Malpighiales","Plantae","Triaxis",NA,"Magnoliopsida","Streptophyta","Euphorbiaceae"
"Malpighiales","Plantae","Fahranheitis",NA,"Magnoliopsida","Streptophyta","Euphorbiaceae"
"Fabales","Plantae","Maraniona",NA,"Magnoliopsida","Streptophyta","Fabaceae"
"Lamiales","Plantae","Pedaliodiscus",NA,"Magnoliopsida","Streptophyta","Pedaliaceae"
"Lamiales","Plantae","Achimenantha",NA,"Magnoliopsida","Streptophyta","Gesneriaceae"
"Brassicales","Plantae","Nesocrambe",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Lamiales","Plantae","Ophianthe",NA,"Magnoliopsida","Streptophyta","Gesneriaceae"
"Lamiales","Plantae","Heppiantha",NA,"Magnoliopsida","Streptophyta","Gesneriaceae"
"Lamiales","Plantae","Physodeira",NA,"Magnoliopsida","Streptophyta","Gesneriaceae"
"Malvales","Plantae","Philippimalva",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Sapindales","Plantae","Tractocopevodia",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Lamiales","Plantae","Moultonia",NA,"Magnoliopsida","Streptophyta","Gesneriaceae"
"Lamiales","Plantae","Haplanthera",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Lamiales","Plantae","Pseudoselago",NA,"Magnoliopsida","Streptophyta","Scrophulariaceae"
"Malvales","Plantae","Neobalanocarpus",NA,"Magnoliopsida","Streptophyta","Dipterocarpaceae"
"Caryophyllales","Plantae","Steris",NA,"Magnoliopsida","Streptophyta","Caryophyllaceae"
"Sapindales","Plantae","Limnocitrus",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Boraginales","Plantae","Zoelleria",NA,"Magnoliopsida","Streptophyta","Boraginaceae"
"Ericales","Plantae","Illicium",NA,"Magnoliopsida","Streptophyta","Pentaphylacaceae"
"Malpighiales","Plantae","Exocaria",NA,"Magnoliopsida","Streptophyta","Euphorbiaceae"
"Asparagales","Plantae","Aeranthus",NA,"Magnoliopsida","Streptophyta","Orchidaceae"
"Malpighiales","Plantae","Tapoidea",NA,"Magnoliopsida","Streptophyta","Euphorbiaceae"
"Ranunculales","Plantae","Selwynia",NA,"Magnoliopsida","Streptophyta","Menispermaceae"
"Brassicales","Plantae","Oreas",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Malpighiales","Plantae","Lolanara",NA,"Magnoliopsida","Streptophyta","Calophyllaceae"
"Brassicales","Plantae","Shangrilaia",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Laurales","Plantae","Toxicodendron",NA,"Magnoliopsida","Streptophyta","Monimiaceae"
"Gentianales","Plantae","Schenkia",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Brassicales","Plantae","Lexarzanthe",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Poales","Plantae","Heleocharis",NA,"Magnoliopsida","Streptophyta","Cyperaceae"
"Caryophyllales","Plantae","Streptima",NA,"Magnoliopsida","Streptophyta","Frankeniaceae"
"Lamiales","Plantae","Paralagarosolen",NA,"Magnoliopsida","Streptophyta","Gesneriaceae"
"Lycopodiales","Plantae","Mirmau",NA,"Lycopodiopsida","Streptophyta","Lycopodiaceae"
"Apiales","Plantae","Pleurospermopsis",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Myrtales","Plantae","Washingtonia",NA,"Magnoliopsida","Streptophyta","Melastomataceae"
"Asterales","Plantae","Xantophtalmum",NA,"Magnoliopsida","Streptophyta","Asteraceae"
"Ericales","Plantae","Alstonia",NA,"Magnoliopsida","Streptophyta","Symplocaceae"
"Sapindales","Plantae","Iridosma",NA,"Magnoliopsida","Streptophyta","Simaroubaceae"
